id,requester_id,created_at,description
41599,416130247892,"2021-11-23T18:44:39Z","Foi observado que a resposta da UA encontra-se com erro gráfico, apontando dupla grafia de referência a alternativa II.\r\n\r\nUA - Livros Fiscais e Contábeis, obrigatórios e auxiliares \r\nLink:  https://api.plataforma.grupoa.education/v2/safea-client/auth/launch/lti/ies/ugb_prod/application/gaia-lite?contentId=5f1bf210e64f7c00119f0e55\r\n\r\nExercícios 1\r\n \r\n1. \r\nOs livros fiscais  representam obrigações que devem ser apresentadas pelo contribuinte no âmbito federal, estadual e municipal. Estes  livros ficais apresentam as informações de aquisição de mercadorias e as vendas de mercadorias com as devidas informações inerentes a tributação específica ao produto. Desta forma identifique s alternativa que apresenta apenas livros fiscais.\r\n\r\n\r\nResposta incorreta.\r\n\r\nB. \r\nAfirmativas II e II estão corretas.\r\n\r\nA alternativa I e II apresentam livros contábeis e fiscais."
41601,396228077992,"2021-11-23T19:27:03Z","Boa tarde! \nNo ícone Exercícios, todas as alternativas de todas as questões estão desconfiguradas. \nVocês poderiam verificar, por favor? \nDesde já, agradeço."
41603,400063500091,"2021-11-23T18:31:39Z","O aluno Leandro Leite Palmeira, RA 1042020200835, está contestando a questão da aula 5 da disciplina Planejamento Urbano e Organização Territorial (10400010102_20212_01), voc~es poderiam verificar?\r\n\r\nMuito obrigada desde já!"
41604,395530768451,"2021-11-23T19:42:12Z","Oi pessoal!\n\nPodem me enviar o PDF em alta resolução da unidade 48711? Obrigado!"
41608,1266914275770,"2021-11-23T20:03:50Z","No trecho: \""Este processo é utilizado na produção e demanda de bens e serviços quando existe uma alta uniformidade, fazendo com que seus processos sejam independentes e favorecendo sua automação.\""\n\nNo livro, de onde foi retirado o conceito acima (TUBINO, D. F. Planejamento e Controle da Produção: teoria e prática. São Paulo: Atlas, 2009, p. 6), está assim:\n\""Os sistemas de produção contínuos são empregados quando existe alta uniformidade na produção e demanda de bens e serviços fazendo com que os produtos e os processos produtivos sejam totalmente interdependentes, favorecendo sua automação\"".  \nEssa diferença entre independentes e interdependentes muda totalmente o sentido que é dado, pois a automação desses sistemas, um processo que, normalmente, exige grande investimento, se justifica para processos que dependam uns dos outros, ou seja, onde haja uma continuidade e, consequentemente, interdependência entre eles. É o que ocorre, por exemplo, nos sistemas de produção da indústria petroquímica. "
41616,1265626624009,"2021-11-23T23:39:52Z","Disciplina: Psicologia. O conteúdo desta unidade na Semana 8 é igual ao conteúdo da unidade da Semana 2.\nSemana 8 está incorreta de acordo com as orientações da semana."
41624,1265968633410,"2021-09-29T13:32:05Z","Olá! na UA O Crescimento e estrutura do Cabelo, integrante da disciplina de Terapia e Estética capilar, o link destacado na imagem anexada apresenta erro. Solicito correção."
41625,1267100161269,"2021-11-24T12:31:14Z","Conforme relato do aluno Weniskley Coutinho Mariano\n\nExiste um erro no desafio da Disciplina 01 do eixo temático Aspectos Contemporâneos das Licitações e Compras Públicas Sustentáveis\n\nO desafio mostra uma situação de subcontratação em que houve problemas no serviço prestado pela empresa subcontratada.\n\nO texto motivador contido na imagem diz que \""o princípio da impessoalidade, que consta no art. 37 da CF, se refere à execução de obras públicas e proíbe a subcontratação de empresas...\""\n\nPrimeiramente princípio da impessoalidade não se refere a isso. Princípio da impessoalidade quer dizer que a administração pública deve atender ao interesse público e não a necessidades pessoais.\n\nAlém disso, no artigo 37 da Constituição Federal não existe menção acerca da subcontratação de serviços.\n\nPor fim, subcontratar não é proibido, ao contrário do que diz o texto motivador, pois o artigo 72 da Lei 8666/93 permite a subcontratação. A subcontratação também é permitida na nova lei de licitações em seu artigo 122.\n\nSendo assim, entendo que há erro de conteúdo no texto motivador, o que dificulta a interpretação e a resolução do desafio."
41626,1267100192669,"2021-11-24T12:35:51Z","Na questão 2, a resposta corresponde a fatores que contribuem para a importação de bens. Contudo, o enunciado pede que seja assinalada a questão que contém apenas formas de importação indireta."
41632,396228197292,"2021-11-24T14:36:16Z","Desafio –  Estudos de casos: Projeto: scheduling\nSenhores, creio que o padrão de resposta está mal formulado e mal apresentado. Não há informação do que significa X11, X12, X13...etc...\nTambém inúmeros erros de formatação, pois há espaços e falta de espaços na fórmula F.O. ficando confuso com que é incógnita ou sinal de multiplicação.\n“Sua empresa de logística e transporte foi escolhida pela SOYBrasil para participar da licitação que realizará o serviço na safra atual. Será escolhido o operador logístico que apresentar o menor custo”\nQual é a minha empresa? Quem são os operadores logísticos? O enunciado está confuso.\nTambém se é para resolver no solver tem que ter no padrão de resposta a sequência de tela com os devidos preenchimentos das lacunas e também informar qual versão do Excel foi utilizada.\nAtt. Mário\n"
41634,396228197292,"2021-11-24T14:41:49Z","Em complemento ao chamado anterior para este Desafio\nDesafio –  Estudos de casos: Projeto: scheduling\nSenhores, creio que o padrão de resposta está mal formulado e mal apresentado. Não há informação do que significa X11, X12, X13...etc...\nTambém inúmeros erros de formatação, pois há espaços e falta de espaços na fórmula F.O. ficando confuso com que é incógnita ou sinal de multiplicação.\n“Sua empresa de logística e transporte foi escolhida pela SOYBrasil para participar da licitação que realizará o serviço na safra atual. Será escolhido o operador logístico que apresentar o menor custo”\nQual é a minha empresa? Quem são os operadores logísticos? O enunciado está confuso.\nNão tem custo informado. A leitura da tabela está confusa. De onde saiu 474? 543? etc\nTambém se é para resolver no solver tem que ter no padrão de resposta a sequência de tela com os devidos preenchimentos das lacunas e também informar qual versão do Excel foi utilizada.\nAtt. Mário\n"
41637,400318217432,"2021-11-24T15:20:24Z","Boa tarde \r\nA unidade A administração econômico-financeira tem o livro \r\n\""Gestão Educacional\"" que está faltando as páginas 157, 160,161,162 e 163, dificultando a compreensão do conteúdo aplicado para o aluno. Solicito a correção do mesmo!\r\n\r\ngrato"
41641,408422912831,"2021-11-24T17:27:17Z","Olá,\nGostaria de solicitar se é possível a verificação do acesso ao Conteúdo do Livro e ao link no Saiba Mais desta UA.\nRecebemos apontamentos de alunos tendo problemas ao acessarem estes conteúdos nesta aula.\n\nPelo que verifiquei aqui, o navegador Firefox está bloqueando o acesso ao PDF do livro, mas consigo baixar o PDF no Saiba Mais.\nNo Chrome, o PDF do livro abre normalmente no visualizador de PDFs do navegador, mas não acontece nada ao clicar no link para o Saiba Mais.\n\nSeria possível verificar para facilitar o acesso a estes conteúdos para os alunos?\n\nEu gravei o vídeo abaixo para orientar um professor nosso sobre um caso que recebemos, demonstrando esses problemas:\nhttps://drive.google.com/file/d/18-sWvfyaxqjdKHHbbcn0hSjzRcL04pit/view?usp=sharing\n\nAgradeço desde já!\n\nAtt.,\nFrancisco"
41647,396228409432,"2021-11-24T18:02:49Z","Prezado(a), boa tarde!\nA Lei 11.101/2005 foi consideravelmente alterada pela Lei 14.112/2020, que entrou em vigor no início de 2021.\nPara tanto, houveram alterações em diversos institutos, especialmente, no presente caso, no capítulo da lei destinado a regular a recuperação extrajudicial: arts. 161, 163 e 164 da Lei 11.101/2005.\nAssim, o conteúdo do livro se encontra desatualizado, afetando todos os demais itens que integram esta unidade de aprendizagem.\nVeja-se que o conteúdo do livro faz menção a redação já revogada do art. 158, da Lei 11.101/2005, quando trata a respeito das causas de extinção das obrigações do falido.\nResulta, para tanto, indispensável revisão na UA, bem como de todas aquelas que versam a respeito do regime falimentar-recuperacional face as inovações introduzidas na Lei 11.101/2005 pela Lei 14.112/2020.\nAt.te,\nProf. Robson Soares Leite - UNILAVRAS"
41648,400318217432,"2021-11-24T18:07:36Z","Boa tarde!\r\nAo acessar a unidade de estudos Gestão estratégica no tópico SAIBA MAIS clicando no link\r\nGestão estratégica: entenda a importância para a sua empresa\r\nENCONTRA-SE ERRO 404.\r\naguardo solução.\r\ngrato;"
41649,396228409432,"2021-11-24T18:13:02Z","Prezado(a), boa tarde!\nA UA refere-se a recuperação extrajudicial, todavia, o desafio tem por finalidade discutir o instituto da recuperação judicial.\nAssim, julgo, que o conteúdo do desafio é incompatível com a estrutura da UA, especialmente o conteúdo do livro, por se referir unicamente à recuperação extrajudicial.\nAdemais, vale realçar que a Lei 11.101/2005 foi consideravelmente alterada pela Lei 14.112/2020, que entrou em vigor no início de 2021.\nPara tanto, houveram alterações em diversos institutos, especialmente, no presente caso, no capítulo da lei destinado a regular a recuperação extrajudicial: arts. 161, 163 e 164 da Lei 11.101/2005, fato que importa atualização.\nAdemais, a introdução do desafio ao mencionar decisão da Min. Nancy do STJ não se coaduna com a recuperação extrajudicial, isto porque, a linha decisional indicada trata a respeito dos bens essenciais indicados no § 3º, do art. 49, da Lei 11.101/2005.\nPor fim, o padrão de resposta do desafio corrobora a ideia de que o assunto tratado diz respeito unicamente à recuperação judicial e não extrajudicial, cuja temática se dedica a presente UA.\nAt.te, Prof. Robson Soares Leite - UNILAVRAS"
41650,396228409432,"2021-11-24T18:18:48Z","Prezado(a), boa tarde!\nA Lei 11.101/2005 foi consideravelmente alterada pela Lei 14.112/2020, que entrou em vigor no início de 2021.\nPara tanto, houveram alterações em diversos institutos, especialmente, no presente caso, no capítulo da lei destinado a regular a recuperação extrajudicial: arts. 161, 163 e 164 da Lei 11.101/2005.\nAssim, quando o infográfico faz menção da necessidade de quórum de 3/5 para homologação do plano de recuperação extrajudial demonstra a sua total desatualização, visto que se exige, atualmente, quórum de mais de 50%, a teor da redação dada pela Lei 14.112/2020, reclamando imediato ajuste.\nAt.te, Prof. Robson Soares Leite - UNILAVRAS"
41654,1900050898367,"2021-11-24T19:08:02Z","Introdução a Nutrição Funcional II; #1 Introdução à Nutrição Funcional: Princípios Bioativos; Saiba Mais: PROPRIEDADES FUNCIONAIS DA CÚRCUMA NA SUPLEMENTAÇÃO NUTRICIONAL. Aluna informou que o link não está abrindo."
41667,396223909432,"2021-11-24T21:52:54Z","Não é possível realizar a impressão do PDF no Conteúdo do Livro. "
41670,1267104658229,"2021-11-24T22:32:06Z","Nesse desafio eu terei que falar o meu ponto de vista em questão de como seria gasto o valor que a comunidade investiu? "
41673,405084247391,"2021-11-24T23:05:02Z","No exercício 4, a alternativa B (Ácidos graxos de cadeia par) pode ser considerada uma substância que não produz glicose na condição do enunciado ou qualquer outra condição, portanto, poderia ser assinalada também como a resposta correta e gerar confusão. Assim, na alternativa B, sugiro trocar \""Ácidos graxos de cadeia par\"" por \""Frutose\""."
41676,1267112875909,"2021-11-25T11:20:53Z","Segue mensagem de um aluno:\n\nPenso que o exercício 3 da aula 15 de teoria da contabilidade está com resposta incorreta. A mercadoria não sairá da loja ( viagem para entrega) sem Nota Fiscal, então a receita seria no dia que loja/site emitiu NF, pode ser no dia em que cliente fez compra e se comprometeu em pagar, 10.07.2019, ou em outro dia que loja/site teve certeza da venda. A receita não pode ser no dia da entrega da mercadoria, 18.07.2019,  pois pode ser entrega demorada pelos Correios, por uber, por busca pelo próprio cliente (venda pelo site lojas americanas, o cliente pode pegar em filial que escolher, a partir do dia que lojas Americanas informar, mas cliente já leva consigo a NF do produto que comprou no site) .\n\nA Receita da loja é no dia que a loja tiver certeza da venda, ou emitir NF. Não será emitida NF no momento da entrega, mas antes da mercadoria sair da loja, antes de iniciar movimentação da mercadoria , que não pode \""andar\"" desacompanhada de NF. Será que o entregador levará consigo o sistema NF, ou bloco de NF, para emitir NF no momento que entregar mercadoria na mão do cliente? Ou emitirá NF no momento que for pego pela fiscalização do ICMS?\n\nExiste alguma norma que não foi informada, que trate de venda em site diferentementemente de venda presencial, ou por telefone?\n\nNo mínimo , mal formulada esta questão 3 da aula 15.\n\n"
41688,1900439984944,"2021-11-25T13:09:09Z","Bom dia\n\nNo desafio da UA Metodologia de Cálculos para tributos diretos e indiretos da disciplina de Princípios do sistema tributário brasileiro o cálculo está incorreto, uma vez que:\nFórmula para calcular IRPJ com o Lucro Presumido:\n15% sobre o lucro presumido;\n10% para lucro presumido superior a R$ 20.000/mês (Lei 9.249/1995, art. 3º).\nSendo assim:\n65.000 x15% - 9.840,00\n45600x10% - 4.560,00\nValor do IRPF a recolher - 14.400,00"
41690,1267117239150,"2021-11-25T13:38:01Z","O título da UA não condiz com o conteúdo abordado"
41695,396223909432,"2021-11-25T14:19:33Z","Não é possível realizar a impressão do PDF no Conteúdo do Livro. "
41696,396785374871,"2021-11-25T14:31:24Z","NA PARTE SAIBA MAIS - O TEXTO ABAIXO É DE 2015, PORTANTO, DEVE SER RETIRADO, POIS DESATUALIZADO COM A REFORMA DA PREVIDÊNCIA DE 2019: \nO custeio da Seguridade Social: uma breve análise sobre suas fontes e efeitos em relação ao contribuinte\n\nAcesso via catálogo"
41706,1266783573149,"2021-11-25T19:57:00Z","TESTE TESTE"
41707,1266432861529,"2021-11-25T19:57:55Z","Aoba teste"
41708,1266783573149,"2021-11-25T20:47:42Z","aoba"
41709,1266783573149,"2021-11-25T20:49:35Z","qwerqwer"
41710,1266783573149,"2021-11-25T20:49:52Z","qwerqwer"
41711,1266783573149,"2021-11-25T20:50:16Z","aoba, bã1?"
41713,1901322054924,"2021-11-25T22:30:52Z","A imagem da apresentação está errada."
41716,401493065472,"2021-11-26T00:21:17Z","Sua missão é: elencar quais Normas Brasileiras de Contabilidade Aplicadas ao Setor Público devem ser empregadas, neste caso, como forma de organizar os dados já existentes. Justifique a sua resposta.\n\nDesafio desta unidade 1.2 aponta como respostas normas que já não estão mais em vigor visto a atualização já dentro do novo padrão NBC TSP - de todas as relacionadas na resposta apenas 1 ainda permanece em vigor "
41717,1901322054924,"2021-11-26T00:26:16Z","A imagem da apresentação está em branco, corrigir"
41719,1267120843529,"2021-11-26T01:59:10Z","**Dúvida de aluno:**\n\n**Gostaria de tirar uma dúvida sobre o exercício (questão 5) da disciplina Projeto e Organização do Trabalho (UA).**\n\nPara calcular TP, é necessário conhecer ou calcular TN (tempo normal) e definir as tolerâncias a serem consideradas, para então aplicar a fórmula TP = TN ( 1 + tolerância) Deste modo, no exemplo, temos: TN = 8,17 x 0,85 = 6,944 minutos e tolerâncias = 2% + 5% + 2% + 4% + 11% = 24%. Logo, TP = 6,944 / (1 - 0,24) = 9,14 minutos.\n\nIsso que está na questão. mas quero saber como chegou nesse tempo de 9,14 min.\n\nPor que pelo que está no conteúdo TN= 6,944 sobre 24% de tolerância = 8.61 min , mas não consigo chegar nesse resultado de 9,14 min, é essa a minha dúvida essa equação não entendi (6,944 / (1 - 0,24) pode me dar uma explicação mais detalhada ou um material que possa me ajudar nisso.\n\nEncaminho a dúvida por aqui devido a funcionalidade ainda não estar liberada na Plataforma A.\n\n_Preencher as informações abaixo antes de enviar ao suporte Sagah/Avalia_\n\nNúmero do chamado:\nIES: UNIVALI\nUSUÁRIO:\nSENHA:\nDetalhamento do problema: detalhes acima.\nCodigo UA: **Projeto e Organização do Trabalho**"
41721,1901889650104,"2021-11-26T10:23:24Z","Bom dia. Um aluno reporta que as questões dos exercícios da aula 1 do módulo 4,  não estão de acordo com o texto sugerido. Ele não achou as respostas no material do livro nem nos textos complementares. "
41725,1902337312564,"2021-11-26T11:41:31Z","ggfg"
41727,1265475572109,"2021-11-26T11:53:17Z","Questionamento feito por uma aluna:\n\nSrs.\n\n\""No Desafio da aula 15 não estaria faltando apurar o percentual de 12% sobre Lucro Liquido (setor alimentício), para ter a base de cálculo da CSLL?\n\nResponderam o Desafio como se o próprio Lucro Liquido fosse a base de cálculo da CSLL.\n\nPenso que o correto seria 12% sobre R$1.222.330,00 (lucro líquido) para ter a base de cálculo, sendo a CSLL em 9% sobre a base de cálculo. Então, CSLL no valor de R$ 13.201,16, até para ser coerente com página 6 do livro da aula 15.\n\nEstou errada?\"""
41729,1902337312564,"2021-11-26T12:07:59Z","fgfgg"
41730,1902337312564,"2021-11-26T12:08:28Z","www"
41731,396785374871,"2021-11-26T12:10:16Z","Resposta desafio está incorreta\nResposta correta abaixo:\nSELECT Nome, Telefone\nFROM Cliente\nWHERE Mes_aniversario = ‘Janeiro’;\nObs.: As variáveis do banco de dados não podem conter acentos (mudar no\ninfográfico)."
41732,396785374871,"2021-11-26T12:11:26Z","Modelo Entidade-Relacionamento (MER) - link está quebrado.. acesso via catálogo sagah"
41733,396785374871,"2021-11-26T12:12:29Z","Exercício 5: Por que a modelagem do Diagrama de Entidade e Relacionamento é\nimportante para o projeto?\n\no Resposta: A. Maximiza que todas as necessidades do cliente serão atendidas\ncom o sistema, além de facilitar sua construção e manutenção.\n\nObs.: Maximiza o que? --- A resposta está confusa, dever ser alterada para\n“Maximiza as chances de que todas as necessidades do cliente sejam atendidas com o sistema, além de facilitar sua construção e manutenção”"
41734,396785374871,"2021-11-26T12:13:22Z","Na Prática: A seção Na Prática está confusa, com erros no texto que dificultam o\nentendimento do aluno.\no Texto Apresentado: Por infelicidade do destino, alguém realizou um comando que\nacabou por deletar uma entrada de registro, ou, ainda, a fim de buscar quem são as\npessoas que têm acesso ao banco de dados. Para resolver o problema Arlindo,\nutilizou logs de auditoria.\no Texto Sugerido: “Por infelicidade do destino, alguém realizou um comando que\nacabou por deletar uma entrada de registro. Então, a fim de buscar quem são\nas pessoas que têm acesso ao bando de dados e resolver o problema, Arlindo\nutilizou logs de auditoria.”\n\n• Saiba Mais: Foram inseridos como material de apoio um vídeo sobre a Primeira Forma\nNormal e sobre a Forma Normal Boyce-Codd, o que não faz sentido, visto que o aluno\n\nnecessita entender como colocar os dados na 2FN e na 3FN para entender a FN Boyce-\nCodd. O mesmo canal do Youtube possui a explicação para ambas as Formas Normais,\n\nentão, sugere-se a adição de ambos os vídeos ou a retirada da FN Boyce-Codd para\ninserir o vídeo sobre a 2FN e 3FN, as quais são mais importante."
41735,396785374871,"2021-11-26T12:14:21Z","Introdução a ddl e dml - link está quebrado\nAcesso via catálogo sagah"
41736,396785374871,"2021-11-26T12:15:04Z","Na Prática: Possui um erro gramatical.\n\no Texto Atual: O interessante é que, sem o apoio da linguagem DML, as consultas\n(SELECT) seriam onerosas, tendo em vista diversos os tipos de bases de dados\ndiferentes e as várias ferramentas para a mineração de dados. Através do DML, é\npossível padronizar a linguagem de manipulação frente aos dados que serão\nminerados.\no Texto Sugerido: “O interessante é que, sem o apoio da linguagem DML, as\nconsultas (SELECT) seriam onerosas, tendo em vista os diversos tipos de bases de\ndados diferentes e as várias ferramentas para a mineração de dados. Através do\nDML, é possível padronizar a linguagem de manipulação frente aos dados que serão\nminerados. “"
41737,396785374871,"2021-11-26T12:15:43Z","Na Prática: Erro no texto (digitação);\no Texto Atual: A utilização das funções aumenta a complexidade das consultas, o\nque, por sua vez, pode dificultar o rápido retorno do dado consultado, tendo\nem vista que atualmente as bases de dados têm milhares de tabelas, colunas,\níndices, etc. Exemplo claro disso são os projetos que envolvem DATA\nLAKEou Lago de dados."
41738,396785374871,"2021-11-26T12:16:37Z","Na Prática: Erro de digitação.\no Texto Atual: Por mais que o projeto de desenvolvimento de um softwaretenha sido elaborado de maneira detalhada e cuidadosa, geralmente vão ocorrer problemas de diversos tipos, tanto durante a implementação quanto ao longo das entregas das partes dele para os clientes."
41739,396785374871,"2021-11-26T12:17:24Z","Benefícios de implantação de uma equipe de teste............ link quebrado"
41740,396785374871,"2021-11-26T12:19:02Z","Apresentação: Erro de digitação.\no Texto Atual: Atualmente, as equipes de desenvolvimento já estão adaptadas à\nideia de que os testes de softwarenão são mais realizados em um momento\npredefinido do projeto, mas sim em todos os estágios do ciclo de vida do projeto de\nfabricação de software. Cada estágio corresponde a um nível diferente de teste, o\nqual vai avaliar partes específicas, a fim de validar aspectos diferentes do projeto.\n\n• Na Prática: Erro de digitação.\no Texto Atual: Osníveis de teste de unidade e de integração se relacionam,\nrespectivamente, com o teste realizado em pequenas partes do software, para\naveriguar se o código-fonte e as funcionalidades estão corretas.\n\n• Saiba mais: Link quebrado. Aplicação da automação de testes......."
41741,411515357672,"2021-11-26T12:19:44Z","Na questão de número 4, a alternativa que está aparecendo como correta está incluindo o FGTS como um imposto federal, entretanto o FGTS não é um imposto, ele se caracteriza na legislação tributária como um tributo, sendo assim não existe opção correta neste exercício. Por favor, solicito substituir o FGTS na questão pelo IRPJ que assim ela ficaria correta."
41742,396785374871,"2021-11-26T12:19:54Z","Caixa-preta: participação...........\nLink quebrado"
41743,396785374871,"2021-11-26T12:20:34Z","Plano de teste - link quebrado"
41744,396785374871,"2021-11-26T12:21:15Z","Apresentação: Erro de digitação.\no Texto Atual: São muitas as ferramentas de softwareque servem para automatizar\na realização dos testes. Algumas das ferramentas são adquiridas de forma gratuita,\npor serem open source, e outras necessitam de pagamento para liberação da\nlicença."
41745,396785374871,"2021-11-26T12:24:01Z","Um método para geração de testes...... link quebrado"
41747,396785374871,"2021-11-26T12:24:56Z","Apresentação: Erro de digitação.\no Texto Atual: O principal objetivo da atividade de testes é garantir que\no softwareque está sendo desenvolvido esteja em conformidade com o que foi\nespecificado.\n• Desafio: Erro de digitação.\no Texto Atual: A técnica de análise de testes baseados em tabelas de decisão tem\npor objetivo utilizar as informações especificadas na tabela para criar casos de\ntestes que, por sua ver, têm como objetivo verificar se as possíveis combinações\nde entradas estão sendo manipuladas de acordo com o esperado e as ações\nresultantes estão tendo a saída especificada.\n\n• Saiba mais: Link quebrado. Tutorial: tabelas de decisão"
41749,396785374871,"2021-11-26T12:26:30Z","Saiba mais: Link quebrado.\nTeste e análise de software......."
41750,396785374871,"2021-11-26T12:27:17Z","Exercícios: Exercícios 2 e 3 possuem erros de digitação.\no Texto Atual:\n▪ Exercício 2: O Robot Frameworkutiliza uma sintaxe tabular, pois se baseia em arquivos de configuração que seguem uma formatação específica. A estrutura do script pode ser dividida em seções.\n▪ Exercício 3: Para qual das ferramentas doSelenium a sua aplicação está correta?"
41752,396785374871,"2021-11-26T12:28:40Z","Apresentação: Erro de digitação.\no Texto Atual: Nesta Unidade de Aprendizagem, você vai analisar as técnicas\nformais e de software, classificando-as. Ainda, você verá ordenar as principais\ntécnicas formais e de software.\no Texto Sugerido: Nesta Unidade de Aprendizagem, você vai analisar as técnicas\nformais e de software, classificando-as. Ainda, você aprenderá a ordenar as\nprincipais técnicas formais e de software.\n\n• Conteúdo do Livro: Erro de digitação\no Texto Atual: Manter a qualidade é fundamental para qualquer projeto\nde software, ainda mais quanto se tratam de softwares de segurança crítica.\n• Exercícios: Exercício 3 com erro de digitação que impede o entendimento do aluno.\no Texto Atual: Há uma série de técnicas de revisão, formais e informais, para\nminimizar os erros de um produto de software. Cada uma delas pode ser usada\nem determinados contextos. Qual das alternativas explicita um próximo do real\na respeito do uso de inspeções e de pair review?\no Texto Sugerido: Texto Há uma série de técnicas de revisão, formais e informais,\npara minimizar os erros de um produto de software. Cada uma delas pode ser\nusada em determinados contextos. Qual das alternativas explicita um cenário\npróximo do real a respeito do uso de inspeções e de pair review?\n\n• Saiba mais: Links quebrados."
41753,396785374871,"2021-11-26T12:29:25Z","Links quebrados"
41767,414294133451,"2021-11-26T16:50:58Z","Boa tarde!\r\n\r\nRecebemos o retorno do ticket #41370, com sugestões substitutivas das unidades para as que foram removidas do catálogo, porém, algumas já estão sendo utilizadas. Sendo assim, solicito a orientação para novas unidades. Segue listagem das unidades.\r\n\r\n1. Histórico da Educação a Distância no Brasil (8572)\r\n2. Elementos e características principais da Educação a Distância (8574)\r\n3. Legislação, Diretrizes e Políticas Públicas para a EaD (15861)\r\n4. Perfil e Atribuições do Professor, do Tutor e do Aluno na Educação a Distância (15864)\r\n5. Ambientes Virtuais de Aprendizagem (AVA) (15863)\r\n6. Uso de Tecnologias Móveis e Sem Fio (TMSF) na Educação a Distância (15873)\r\n7. As principais tecnologias utilizadas em Educação a Distância (8576)\r\n8. Metodologia Ativa (15865)\r\n\r\nAguardo retorno."
41786,415289717971,"2021-11-26T20:01:59Z","Na página 10 do livro da aula 5, unidade 2, o significado correto de SSD seria Solid State Drive.\n\nA descrição constante no livro indica Solid Disk Drive."
41787,396811736171,"2021-11-26T20:23:44Z","Na questão 1 como foi chegado ao 110 no denominador da equação de resposta? Além disso a resolução está desconfigurada. Na questão 2, a resolução também está desconfigurada, e não dá para entender como a questão foi resolvida. \nAlém disso não tem nenhum exemplo destas questões, se tiver favor indicar em qual local do conteúdo tópico. "
41791,396228189712,"2021-11-26T21:05:36Z","liberar livro em pdf"
41792,396228191852,"2021-11-26T21:30:11Z","Por gentileza disponibilizar o conteúdo do livro para download."
41794,396228140712,"2021-11-26T21:50:05Z","Na disciplina  Gestão Logistica da Cadeia de Suprimentos (10400010024_20212_01) , na UA: Logística Reversa, no item saiba +, há dois tópicos com problema:\n\na) Logística reversa: um estudo de caso numa franquia do Boticário localizada em Serra Talhada (PE), não carrega, ele fecha a aba do navegador automaticamente.\nb) Logística reversa e sustentabilidade empresarial - acusa página não encontrada.\n\nAguardo ajustes.\n"
41798,405407262712,"2021-11-27T00:50:42Z","Olá,\n\naluna solicitou que o material seja alterada para versão compatível com impressão. Obrigada\n\nProfa Giselle"
41799,396228189712,"2021-11-27T11:32:05Z","Olá, disponibilizar o conteúdo do livro em PDF, por favor\n\nObrigada!"
41800,396228189712,"2021-11-27T11:32:31Z","Olá, disponibilizar o conteúdo do livro em PDF, por favor\n\nObrigada!"
41801,396228189712,"2021-11-27T11:32:48Z","Olá, disponibilizar o conteúdo do livro em PDF, por favor\n\nObrigada!"
41802,396228189712,"2021-11-27T11:33:10Z","Olá, disponibilizar o conteúdo do livro em PDF, por favor\n\nObrigada!"
41805,1901322054924,"2021-11-27T13:38:50Z","Imagem com problema."
41806,1901322054924,"2021-11-27T13:51:43Z","Confira se a imagem está ok, ela parece estar selecionada com o mouse, ou meio escura."
41807,1901322054924,"2021-11-27T13:53:36Z","Confira se está imagem está errada, parece selecionada com o mouse, ou cinza demais/ escura demais."
41811,1902361966844,"2021-11-28T17:33:29Z","Se em 2018 o número de casos de sarampo foi 38, e em 2019 foi 48, e a incidência conta os casos novos, não seriam usados 10 casos para a conta?"
41814,1267161526169,"2021-11-28T19:50:20Z","A diversidade cultural como princípio educativo"
41820,1902138484104,"2021-11-29T12:36:20Z","as receitas descritas não batem com as apresentadas no vídeo."
41821,396785374871,"2021-11-29T12:36:46Z","Olá, o vídeo dica do professor está duplicado"
41822,396785374871,"2021-11-29T12:38:44Z","UA Racismo e Formação das Identidades Étnicas (cód. 9682) apresenta um erro de crase no Infográfico. (onde se lê \""...à todos\"" deveria ser substituído por \"" ...a todos\"") , conforme imagem."
41823,396785374871,"2021-11-29T13:08:32Z","Desafio: Texto da resposta com erro de digitação.\no Texto Atual: Existem hoje dispositivos que apresentam ambas características\nintegradas e comunicam informações por meio de comunicação wi-fipara o\ndispositivo gravador.\n• Exercícios: Exercício 4 está com erros de diagramação.\n"
41824,396785374871,"2021-11-29T13:10:39Z","Dica do Professor: Texto com erro gramatical.\no Texto Atual: O vídeo destaca os tipos de rede sem fio e suas tecnologias.\n• Saiba mais: Link quebrado... Douglas Comer...."
41826,396785374871,"2021-11-29T13:11:13Z","Na Prática: O texto possui diversos erros gramaticais.\no Texto Atual: A transmissão digital de sinais hoje está presente embarcada em\ndiferentes tecnologias de redes de dados. O próprio princípio das redes\nEthernet teve o código de linha Manchester como base para o seu\nfuncionamento. No diagrama pode ser vista a associação de tecnologias de\ntransmissão digital com redes de dados aplicadas em diferentes áreas.\n• Capítulo do Livro: O capítulo do livro disponível deve constar até a Página 573"
41828,396785374871,"2021-11-29T13:12:50Z","Na Prática: O texto possui diversos erros gramaticais.\no Texto Atual: A transmissão digital de sinais hoje está presente embarcada em\ndiferentes tecnologias de redes de dados. O próprio princípio das redes\nEthernet teve o código de linha Manchester como base para o seu\nfuncionamento. No diagrama pode ser vista a associação de tecnologias de\ntransmissão digital com redes de dados aplicadas em diferentes áreas.\n• Capítulo do Livro: O capítulo do livro disponível deve constar até a Página 573."
